Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Toronto Centre,43.64960416,-79.37966600000001,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
Toronto Centre,43.64960416,-79.37966600000001,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859,Coffee Shop
Toronto Centre,43.64960416,-79.37966600000001,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
Toronto Centre,43.64960416,-79.37966600000001,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
Toronto Centre,43.64960416,-79.37966600000001,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
Toronto Centre,43.64960416,-79.37966600000001,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
Toronto Centre,43.64960416,-79.37966600000001,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
Toronto Centre,43.64960416,-79.37966600000001,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
Toronto Centre,43.64960416,-79.37966600000001,Five Guys,43.648952917114954,-79.38148110862167,Burger Joint
Toronto Centre,43.64960416,-79.37966600000001,Starbucks,43.646957445443654,-79.37826461143065,Coffee Shop
Toronto Centre,43.64960416,-79.37966600000001,La Bettola Di Terroni,43.65199330592565,-79.37805579614488,Italian Restaurant
Toronto Centre,43.64960416,-79.37966600000001,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant
Toronto Centre,43.64960416,-79.37966600000001,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
Toronto Centre,43.64960416,-79.37966600000001,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
Toronto Centre,43.64960416,-79.37966600000001,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
Toronto Centre,43.64960416,-79.37966600000001,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
Toronto Centre,43.64960416,-79.37966600000001,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
Toronto Centre,43.64960416,-79.37966600000001,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
Toronto Centre,43.64960416,-79.37966600000001,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
Toronto Centre,43.64960416,-79.37966600000001,DAVIDsTEA,43.646657736285796,-79.37764102856944,Tea Room
Toronto Centre,43.64960416,-79.37966600000001,Berczy Park,43.64804835388851,-79.3751722909452,Park
Toronto Centre,43.64960416,-79.37966600000001,Bannock,43.652101173138405,-79.38117828399939,Restaurant
Toronto Centre,43.64960416,-79.37966600000001,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
Toronto Centre,43.64960416,-79.37966600000001,Portico,43.651855687900124,-79.37805540906518,Restaurant
Toronto Centre,43.64960416,-79.37966600000001,GoodLife Fitness Toronto Street Women's Only,43.650805604431795,-79.37669340479917,Gym
Toronto Centre,43.64960416,-79.37966600000001,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
Toronto Centre,43.64960416,-79.37966600000001,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
Toronto Centre,43.64960416,-79.37966600000001,Eggspectation Bell Trinity Square,43.65314383888587,-79.38198016678167,Breakfast Spot
Toronto Centre,43.64960416,-79.37966600000001,South Street Burger,43.65061154617051,-79.38109473310139,Burger Joint
Toronto Centre,43.64960416,-79.37966600000001,Indigo,43.65351471121164,-79.38069591056922,Bookstore
Toronto Centre,43.64960416,-79.37966600000001,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
Toronto Centre,43.64960416,-79.37966600000001,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
Toronto Centre,43.64960416,-79.37966600000001,HomeSense,43.6531866401305,-79.3792368471621,Furniture / Home Store
Toronto Centre,43.64960416,-79.37966600000001,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
Toronto Centre,43.64960416,-79.37966600000001,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
Toronto Centre,43.64960416,-79.37966600000001,Apple Eaton Centre,43.652823,-79.380615,Electronics Store
Toronto Centre,43.64960416,-79.37966600000001,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
Toronto Centre,43.64960416,-79.37966600000001,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
Toronto Centre,43.64960416,-79.37966600000001,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
Toronto Centre,43.64960416,-79.37966600000001,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
Toronto Centre,43.64960416,-79.37966600000001,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
Toronto Centre,43.64960416,-79.37966600000001,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
Toronto Centre,43.64960416,-79.37966600000001,Jump,43.64814738516352,-79.37875242540652,American Restaurant
Toronto Centre,43.64960416,-79.37966600000001,FLOCK Rotisserie + Greens,43.65098849486318,-79.38191708712704,Salad Place
Toronto Centre,43.64960416,-79.37966600000001,Booster Juice,43.65265752,-79.37845927,Smoothie Shop
Toronto Centre,43.64960416,-79.37966600000001,Hawthorne Food and Drink,43.652270129568336,-79.37631758327606,Gastropub
Toronto Centre,43.64960416,-79.37966600000001,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
Toronto—Danforth,43.68234,-79.328445,The Wren,43.6824674097841,-79.32807925839526,American Restaurant
Toronto—Danforth,43.68234,-79.328445,Rendez-Vous Restaurant Bar & Cafe,43.68257026831632,-79.32754382523993,Ethiopian Restaurant
Toronto—Danforth,43.68234,-79.328445,Red Rocket Coffee,43.68234009057258,-79.3285298526357,Café
Toronto—Danforth,43.68234,-79.328445,Morgan's on the Danforth,43.682044330949324,-79.33025531659852,Gastropub
Toronto—Danforth,43.68234,-79.328445,Starbucks,43.68244572641862,-79.32723157718982,Coffee Shop
Toronto—Danforth,43.68234,-79.328445,City Betty,43.6824,-79.32873,American Restaurant
Toronto—Danforth,43.68234,-79.328445,Al Mandi Restaurant ???? ??????,43.682225048864694,-79.32933205287013,Middle Eastern Restaurant
Toronto—Danforth,43.68234,-79.328445,Patisserie La Cigogne,43.68251423565178,-79.3270197375558,Dessert Shop
Toronto—Danforth,43.68234,-79.328445,Sauce,43.682442435191675,-79.32817098692705,Bar
Toronto—Danforth,43.68234,-79.328445,Monarch Park,43.678719042549886,-79.32595669855687,Park
Toronto—Danforth,43.68234,-79.328445,Sugar Moon Salon,43.68299142384825,-79.3253279699731,Cosmetics Shop
Toronto—Danforth,43.68234,-79.328445,North Pole Italian Bakery,43.68151693186421,-79.33181036426286,Bakery
Toronto—Danforth,43.68234,-79.328445,Wazema Ethiopian Restaurant,43.68223421,-79.328562,Ethiopian Restaurant
Toronto—Danforth,43.68234,-79.328445,Lalibela,43.6817099,-79.33199890000003,Ethiopian Restaurant
Toronto—Danforth,43.68234,-79.328445,Gerrard Spaghetti & Pizza House,43.68315430714454,-79.32472274382036,Pizza Place
Toronto—Danforth,43.68234,-79.328445,Danforth Bowl,43.68334594114471,-79.32408028593562,Bowling Alley
Toronto—Danforth,43.68234,-79.328445,Hot Pot Cafe,43.68233730294754,-79.32922450710925,Café
Toronto—Danforth,43.68234,-79.328445,The Dylan Bar,43.682025,-79.330434,Beer Bar
Toronto—Danforth,43.68234,-79.328445,Sarah's Cafe and Bar,43.68275163058117,-79.32720775208479,Café
Toronto—Danforth,43.68234,-79.328445,El Sol Mexican Gallery Restaurant,43.68280647380088,-79.3264150533403,Mexican Restaurant
Toronto—Danforth,43.68234,-79.328445,Tim Hortons,43.68143587026167,-79.33074116706848,Coffee Shop
Toronto—Danforth,43.68234,-79.328445,Subway,43.6834087584948,-79.32368375839103,Sandwich Place
Toronto—Danforth,43.68234,-79.328445,Linsmore Tavern,43.68215568142026,-79.32989781807214,Karaoke Bar
Toronto—Danforth,43.68234,-79.328445,Sunset Grill,43.68363044666721,-79.32321153587844,Breakfast Spot
Toronto—Danforth,43.68234,-79.328445,The Beer Store,43.6810694,-79.3329383,Beer Store
Toronto—Danforth,43.68234,-79.328445,Greenwood Subway Station,43.68272578968274,-79.33032006025313,Metro Station
Toronto—Danforth,43.68234,-79.328445,Walima Cafe,43.682872294742296,-79.32649036565867,Café
Toronto—Danforth,43.68234,-79.328445,Family Mini Mart,43.680442118740345,-79.32901011333942,Convenience Store
Toronto—Danforth,43.68234,-79.328445,Greenwood School,43.680822310872294,-79.33055053684582,Gym
Toronto—Danforth,43.68234,-79.328445,LCBO,43.681198423290475,-79.33336927551963,Liquor Store
Toronto—Danforth,43.68234,-79.328445,TKO's Sports Pub,43.68359202350455,-79.32321668866439,Bar
Toronto—Danforth,43.68234,-79.328445,The Bus Terminal Diner,43.683646,-79.322808,Breakfast Spot
Toronto—Danforth,43.68234,-79.328445,Greenwood Car House (TTC),43.67852772477571,-79.33168933354841,Metro Station
Toronto—Danforth,43.68234,-79.328445,A&W Canada,43.68164,-79.332268,Burger Joint
Toronto—St. Paul's,43.687055982666664,-79.44361192933333,Churrasqueira Costa Verde,43.68736815263841,-79.43885021652879,BBQ Joint
Toronto—St. Paul's,43.687055982666664,-79.44361192933333,Pizza Hut,43.68305062999709,-79.44616326614894,Pizza Place
Toronto—St. Paul's,43.687055982666664,-79.44361192933333,The Beer Store,43.68670707908932,-79.44549292289102,Beer Store
Toronto—St. Paul's,43.687055982666664,-79.44361192933333,Oakwood Cafe,43.68662479489259,-79.44452036701963,Café
Toronto—St. Paul's,43.687055982666664,-79.44361192933333,One Plus One Pizza,43.68717694614031,-79.43875838831099,Pizza Place
Toronto—St. Paul's,43.687055982666664,-79.44361192933333,Oakwood Espresso,43.686403,-79.438795,Coffee Shop
Toronto—St. Paul's,43.687055982666664,-79.44361192933333,Oakwood Pizzeria,43.689127,-79.439415,Pizza Place
Trefann Court,43.653741858833335,-79.36343163225001,Roselle Desserts,43.653446723052674,-79.3620167174383,Bakery
Trefann Court,43.653741858833335,-79.36343163225001,Tandem Coffee,43.65355870959944,-79.36180945913513,Coffee Shop
Trefann Court,43.653741858833335,-79.36343163225001,Rooster Coffee,43.65189965670432,-79.36560912104514,Coffee Shop
Trefann Court,43.653741858833335,-79.36343163225001,Figs Breakfast & Lunch,43.65567455427388,-79.3645032892494,Breakfast Spot
Trefann Court,43.653741858833335,-79.36343163225001,Mangia and Bevi Resto-Bar,43.652249517927686,-79.36635530500347,Italian Restaurant
Trefann Court,43.653741858833335,-79.36343163225001,Starbucks,43.65132698417445,-79.36432857157803,Coffee Shop
Trefann Court,43.653741858833335,-79.36343163225001,Cocina Economica,43.65495889022676,-79.3656572507398,Mexican Restaurant
Trefann Court,43.653741858833335,-79.36343163225001,LCBO,43.65098233828489,-79.36536081685296,Liquor Store
Trefann Court,43.653741858833335,-79.36343163225001,Morning Glory Cafe,43.653946942635294,-79.36114884214422,Breakfast Spot
Trefann Court,43.653741858833335,-79.36343163225001,Distillery Sunday Market,43.650074989330655,-79.36183171318665,Farmers Market
Trefann Court,43.653741858833335,-79.36343163225001,Berkeley Church,43.65512324174501,-79.36587330410705,Event Space
Trefann Court,43.653741858833335,-79.36343163225001,Arvo,43.64996280366945,-79.36144178325522,Coffee Shop
Trefann Court,43.653741858833335,-79.36343163225001,Body Blitz Spa East,43.65473505045365,-79.35987433132891,Spa
Trefann Court,43.653741858833335,-79.36343163225001,Parliament Square Park,43.65026388338689,-79.36219509081177,Park
Trefann Court,43.653741858833335,-79.36343163225001,Cacao 70,43.650066694561666,-79.36072263183006,Dessert Shop
Trefann Court,43.653741858833335,-79.36343163225001,The Black Canary Espresso Bar,43.651868733003134,-79.36850642387674,Café
Trefann Court,43.653741858833335,-79.36343163225001,Toronto Cooper Koo Family Cherry St YMCA Centre,43.65319052672638,-79.35794700053884,Gym / Fitness Center
Trefann Court,43.653741858833335,-79.36343163225001,Starbucks,43.65127567183137,-79.36804556406207,Coffee Shop
Trefann Court,43.653741858833335,-79.36343163225001,Fusaro's,43.65334679826618,-79.36951731755141,Italian Restaurant
Trefann Court,43.653741858833335,-79.36343163225001,Berkeley Street Theatre,43.65051724574011,-79.36417258802608,Theater
Trefann Court,43.653741858833335,-79.36343163225001,Brick Street Bakery,43.650574039683974,-79.35953942981405,Bakery
Trefann Court,43.653741858833335,-79.36343163225001,The Extension Room,43.65331304337331,-79.35972538072777,Gym / Fitness Center
Trefann Court,43.653741858833335,-79.36343163225001,FAMO Sandwiches,43.654064,-79.369515,Sandwich Place
Trefann Court,43.653741858833335,-79.36343163225001,EQ3,43.65129553904327,-79.36825667378011,Furniture / Home Store
Trefann Court,43.653741858833335,-79.36343163225001,Betty's,43.65158716627337,-79.36751495404803,Bar
Trefann Court,43.653741858833335,-79.36343163225001,The Abnormal Beauty Company,43.649892147380996,-79.3610051085219,Cosmetics Shop
Trefann Court,43.653741858833335,-79.36343163225001,Berkeley Bistro,43.64995993956305,-79.36388845370516,Gastropub
Trefann Court,43.653741858833335,-79.36343163225001,Greg's Ice Cream,43.65010164153305,-79.3604404498866,Ice Cream Shop
Trefann Court,43.653741858833335,-79.36343163225001,Arta Gallery,43.650022181882065,-79.36122168476822,Art Gallery
Trefann Court,43.653741858833335,-79.36343163225001,Archeo,43.65066723014277,-79.35943064816142,Italian Restaurant
Trefann Court,43.653741858833335,-79.36343163225001,Ardo,43.6512011278776,-79.36835027595798,Italian Restaurant
Trefann Court,43.653741858833335,-79.36343163225001,Vistek,43.65704640025721,-79.35966695607046,Electronics Store
Trefann Court,43.653741858833335,-79.36343163225001,Savoury Grounds,43.656820970004496,-79.3589698353747,Coffee Shop
University—Rosedale,43.6715214,-79.39245753333333,Trattoria Nervosa,43.67101871082308,-79.39108133032904,Italian Restaurant
University—Rosedale,43.6715214,-79.39245753333333,Anthropologie,43.671074211404,-79.39112323700829,Women's Store
University—Rosedale,43.6715214,-79.39245753333333,Summer's Homemade Ice Cream,43.67090278308464,-79.39229888961067,Ice Cream Shop
University—Rosedale,43.6715214,-79.39245753333333,Whole Foods Market,43.672005429317515,-79.3948317514291,Grocery Store
University—Rosedale,43.6715214,-79.39245753333333,Equinox Yorkville,43.67122,-79.394963,Gym
University—Rosedale,43.6715214,-79.39245753333333,Yamato Japanese Restaurant,43.67068330431913,-79.39105580388929,Japanese Restaurant
University—Rosedale,43.6715214,-79.39245753333333,Fiorio Hair Design,43.670169709332704,-79.39140019059467,Cosmetics Shop
University—Rosedale,43.6715214,-79.39245753333333,Nespresso Boutique - Bar,43.66988316570838,-79.39335858121262,Coffee Shop
University—Rosedale,43.6715214,-79.39245753333333,Paramount Fine Foods,43.67067671443592,-79.38986486034777,Middle Eastern Restaurant
University—Rosedale,43.6715214,-79.39245753333333,dbar,43.67148252972158,-79.38993638989542,Lounge
University—Rosedale,43.6715214,-79.39245753333333,The Oxley Public House,43.67053669383452,-79.3929765998537,Gastropub
University—Rosedale,43.6715214,-79.39245753333333,Pusateri's Fine Foods,43.671275167402676,-79.39014235798119,Gourmet Shop
University—Rosedale,43.6715214,-79.39245753333333,Bloor-Yorkville,43.670214354942,-79.39104696860365,Shopping Mall
University—Rosedale,43.6715214,-79.39245753333333,The Hazelton Hotel,43.670764448686846,-79.39325718465794,Hotel
University—Rosedale,43.6715214,-79.39245753333333,Four Seasons Hotel Toronto,43.67179643581682,-79.38945690420124,Hotel
University—Rosedale,43.6715214,-79.39245753333333,The Spa at Four Seasons Hotel Toronto,43.67174021992435,-79.38988924026489,Spa
University—Rosedale,43.6715214,-79.39245753333333,CHANEL,43.671245101988575,-79.39229207862803,Boutique
University—Rosedale,43.6715214,-79.39245753333333,Pi Co.,43.670107,-79.389852,Pizza Place
University—Rosedale,43.6715214,-79.39245753333333,Sorry Coffee Co.,43.66995375187845,-79.39182812626106,Coffee Shop
University—Rosedale,43.6715214,-79.39245753333333,Tiffany & Co.,43.6691352,-79.3934841,Jewelry Store
University—Rosedale,43.6715214,-79.39245753333333,Catalyst Health,43.670752642604796,-79.39220440276274,Gym / Fitness Center
University—Rosedale,43.6715214,-79.39245753333333,Chabrol,43.67108129272544,-79.39179567701271,French Restaurant
University—Rosedale,43.6715214,-79.39245753333333,Café Boulud,43.67159296518452,-79.38995352055935,French Restaurant
University—Rosedale,43.6715214,-79.39245753333333,KOKO Share Bar,43.671033938155546,-79.39145701257964,Asian Restaurant
University—Rosedale,43.6715214,-79.39245753333333,Free People,43.67104453842862,-79.39141616572569,Boutique
University—Rosedale,43.6715214,-79.39245753333333,Hemingway's,43.670080656552734,-79.39274423999642,Restaurant
University—Rosedale,43.6715214,-79.39245753333333,Utsav Indian Cuisine,43.671154335539164,-79.39080151220948,Indian Restaurant
University—Rosedale,43.6715214,-79.39245753333333,Caffè Bacio,43.67029067811209,-79.39057775878906,Café
University—Rosedale,43.6715214,-79.39245753333333,Zaza Espresso Bar,43.6708845582948,-79.39113529236234,Café
University—Rosedale,43.6715214,-79.39245753333333,Pure + Simple,43.670379564981474,-79.39163982697664,Spa
University—Rosedale,43.6715214,-79.39245753333333,Harry Rosen Menswear,43.669661332975835,-79.39058464558242,Men's Store
University—Rosedale,43.6715214,-79.39245753333333,Buca,43.67191673516847,-79.38923586920403,Italian Restaurant
University—Rosedale,43.6715214,-79.39245753333333,ONE Restaurant/Lounge,43.670809368275535,-79.39327240013003,New American Restaurant
